2026-04-26 00:20:59.627 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: 'Result for strategy yes\n'
2026-04-26 00:20:59.628 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '                                               BACKTESTING REPORT               '
2026-04-26 00:20:59.631 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┏━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━'
2026-04-26 00:20:59.632 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┃      Pair ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃    Avg Du'
2026-04-26 00:20:59.632 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┡━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━'
2026-04-26 00:20:59.632 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│  ETH/USDT │     14 │         2.22 │          14.861 │        18.58 │        20'
2026-04-26 00:20:59.632 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│  XRP/USDT │     13 │         1.99 │          12.003 │         15.0 │  1 day, 7'
2026-04-26 00:20:59.632 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ HOME/USDT │      6 │         2.34 │           6.537 │         8.17 │ 2 days, 6'
2026-04-26 00:20:59.632 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│     TOTAL │     33 │         2.15 │          33.401 │        41.75 │  1 day, 7'
2026-04-26 00:20:59.632 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '└───────────┴────────┴──────────────┴─────────────────┴──────────────┴──────────'
2026-04-26 00:20:59.633 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '                                             LEFT OPEN TRADES REPORT            '
2026-04-26 00:20:59.633 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┏━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━'
2026-04-26 00:20:59.633 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┃     Pair ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃     Avg Du'
2026-04-26 00:20:59.633 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┡━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━'
2026-04-26 00:20:59.633 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ ETH/USDT │      1 │         -0.2 │          -0.116 │        -0.14 │         12'
2026-04-26 00:20:59.634 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ XRP/USDT │      1 │        -4.39 │          -2.518 │        -3.15 │ 2 days, 20'
2026-04-26 00:20:59.634 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│    TOTAL │      2 │        -2.29 │          -2.634 │        -3.29 │  1 day, 16'
2026-04-26 00:20:59.634 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '└──────────┴────────┴──────────────┴─────────────────┴──────────────┴───────────'
2026-04-26 00:20:59.636 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '                                                 ENTER TAG STATS                '
2026-04-26 00:20:59.636 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┏━━━━━━━━━━━┳━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━'
2026-04-26 00:20:59.636 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┃ Enter Tag ┃ Entries ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃   Avg Du'
2026-04-26 00:20:59.636 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┡━━━━━━━━━━━╇━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━'
2026-04-26 00:20:59.636 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│     OTHER │      33 │         2.15 │          33.401 │        41.75 │ 1 day, 7'
2026-04-26 00:20:59.636 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│     TOTAL │      33 │         2.15 │          33.401 │        41.75 │ 1 day, 7'
2026-04-26 00:20:59.637 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '└───────────┴─────────┴──────────────┴─────────────────┴──────────────┴─────────'
2026-04-26 00:20:59.639 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '                                                EXIT REASON STATS               '
2026-04-26 00:20:59.639 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┏━━━━━━━━━━━━━┳━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━'
2026-04-26 00:20:59.639 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┃ Exit Reason ┃ Exits ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit % ┃    Avg D'
2026-04-26 00:20:59.639 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┡━━━━━━━━━━━━━╇━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━'
2026-04-26 00:20:59.639 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│         roi │    31 │         2.44 │          36.035 │        45.04 │  1 day, '
2026-04-26 00:20:59.640 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│  force_exit │     2 │        -2.29 │          -2.634 │        -3.29 │ 1 day, 1'
2026-04-26 00:20:59.640 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│       TOTAL │    33 │         2.15 │          33.401 │        41.75 │  1 day, '
2026-04-26 00:20:59.640 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '└─────────────┴───────┴──────────────┴─────────────────┴──────────────┴─────────'
2026-04-26 00:20:59.643 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '                                                        MIXED TAG STATS         '
2026-04-26 00:20:59.644 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┏━━━━━━━━━━━┳━━━━━━━━━━━━━┳━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━'
2026-04-26 00:20:59.644 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┃ Enter Tag ┃ Exit Reason ┃ Trades ┃ Avg Profit % ┃ Tot Profit USDT ┃ Tot Profit'
2026-04-26 00:20:59.644 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┡━━━━━━━━━━━╇━━━━━━━━━━━━━╇━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━'
2026-04-26 00:20:59.644 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│           │         roi │     31 │         2.44 │          36.035 │        45.'
2026-04-26 00:20:59.644 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│           │  force_exit │      2 │        -2.29 │          -2.634 │        -3.'
2026-04-26 00:20:59.644 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│     TOTAL │             │     33 │         2.15 │          33.401 │        41.'
2026-04-26 00:20:59.645 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '└───────────┴─────────────┴────────┴──────────────┴─────────────────┴───────────'
2026-04-26 00:20:59.657 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '                          SUMMARY METRICS                          \n'
2026-04-26 00:20:59.657 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┃ Metric                        ┃ Value                           ┃\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '┡━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┩\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Backtesting from              │ 2025-06-21 00:00:00             │\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Backtesting to                │ 2025-07-21 00:00:00             │\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Trading Mode                  │ Spot                            │\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Max open trades               │ 2                               │\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│                               │                                 │\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Total/Daily Avg Trades        │ 33 / 1.1                        │\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Starting balance              │ 80 USDT                         │\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Final balance                 │ 113.401 USDT                    │\n'
2026-04-26 00:20:59.658 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Absolute profit               │ 33.401 USDT                     │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Total profit %                │ 41.75%                          │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ CAGR %                        │ 6875.65%                        │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Sortino                       │ 17.71                           │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Sharpe                        │ 29.76                           │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Calmar                        │ 1171.40                         │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ SQN                           │ 8.01                            │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Profit factor                 │ 13.68                           │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Expectancy (Ratio)            │ 1.01 (0.77)                     │\n'
2026-04-26 00:20:59.659 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Avg. daily profit             │ 1.113 USDT                      │\n'
2026-04-26 00:20:59.660 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Avg. stake amount             │ 47.948 USDT                     │\n'
2026-04-26 00:20:59.660 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Total trade volume            │ 3204.38 USDT                    │\n'
2026-04-26 00:20:59.660 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│                               │                                 │\n'
2026-04-26 00:20:59.661 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Best Pair                     │ ETH/USDT 18.58%                 │\n'
2026-04-26 00:20:59.661 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Worst Pair                    │ HOME/USDT 8.17%                 │\n'
2026-04-26 00:20:59.661 | DEBUG    | freqtrade_gui.services.process_run_manager | run 1e662e8b stdout: '│ Best trade                    │ XRP/USDT 4.52%                  │\n'
